n000928/0207_01,-0.1518328190,0.1389618367,0.1266301274,0.0036177838,-0.0756909102,-0.0316757187,0.0033134595,-0.1039276123,0.1350560933,-0.0600042269,0.2326388955,0.0004067337,-0.2260863334,-0.0672487617,0.0362987071,0.1108291000,-0.1476533562,-0.1076705679,-0.0658673719,-0.0969621241,-0.0213038009,0.0635270178,0.0453057326,0.0908212364,-0.0857805461,-0.3008224666,-0.1184523478,-0.0923000723,0.0282399412,-0.0645288229,0.0267807469,0.0433657467,-0.1548741609,-0.0405036062,-0.0446295105,-0.0032768296,-0.0065814196,-0.0152912689,0.1790126264,0.0387694165,-0.1262715459,-0.0747537240,0.0245795138,0.3344896436,0.1900909394,-0.0066161570,0.0569575392,0.0502750576,0.0296196435,-0.1978631467,0.0655316710,0.1453983784,0.2314518839,0.0693403482,-0.0221244637,-0.1512745470,-0.0542953052,0.0819839388,-0.1229981482,0.1039102823,0.0973047689,-0.1156530082,-0.0781048536,0.0046114014,0.2256484330,0.1175617352,-0.1250334680,-0.1516460776,0.1180798262,-0.1117110625,-0.0767403841,0.0687369406,-0.1704585105,-0.1485485733,-0.2163992524,0.0938560516,0.4112040401,0.1183969676,-0.2019878030,-0.0146476170,-0.2033806592,0.0378588848,-0.0409374833,0.0616945177,-0.0721438080,-0.0035856292,-0.1225918978,0.0490659773,0.1035130769,-0.0456926897,-0.0734185874,0.2092963308,0.0346325152,-0.0129645644,0.0096415486,0.0215461180,-0.0252340026,0.0358757339,-0.0580364019,-0.0243404210,0.0346391350,-0.0787057057,0.0404536799,0.0211611167,-0.1982222795,0.2564647496,0.0701727271,0.0459086932,0.0322874710,0.0876917168,-0.1182222292,-0.0501111597,0.1806494147,-0.2464409322,0.1692928672,0.1601310074,-0.0293802302,0.2003263235,0.0321880244,0.1868100613,-0.0147076566,-0.0158783160,-0.0315794088,-0.0920406729,0.0480186902,0.0025607347,0.0706707984,0.0807419643
n000928/0117_01,-0.1630109251,0.0543378070,0.0852188319,0.0365146101,0.0042138728,-0.1377313584,0.0448744483,-0.0637239367,0.0373322889,-0.0150647108,0.2558220923,-0.0565533303,-0.1767748147,-0.1526066959,0.0882848725,0.0976899713,-0.1415767223,-0.0581865422,-0.0712395161,-0.1301172376,-0.0048631383,-0.0141140986,0.0698241517,0.1364361793,-0.0840869173,-0.2779473364,-0.0661647171,-0.1414743662,0.0546152331,-0.0708374679,0.0042330706,0.0857021958,-0.1548516303,-0.0246204454,-0.0447569601,0.0182632208,0.0601377934,-0.0324735194,0.1838450432,0.0242291875,-0.1023110002,-0.1163982898,0.0035390863,0.3267271519,0.1760236621,-0.0337596275,0.0272170044,0.0582459942,0.0536461286,-0.1696422696,0.0040747486,0.0812047645,0.1488104910,0.0460204184,-0.0102689862,-0.1437569261,0.0046178699,0.0316677839,-0.1636011899,0.0402707271,0.0330446959,-0.0749429464,-0.0459884480,-0.0483660921,0.3445981741,0.0844231695,-0.1461608112,-0.1126755625,0.1771552712,-0.1081335992,-0.0237934161,0.1136742979,-0.1528677195,-0.1201658770,-0.2578777373,0.1382898092,0.3095666766,0.1162138358,-0.1899592429,-0.0302121174,-0.2401080728,0.0112921372,-0.0042533269,0.0648712963,-0.0858110413,0.0589175262,-0.1197001338,0.0063912105,0.1091265008,0.0031472435,-0.0756562278,0.2253901362,0.0276025906,-0.0006981986,0.0200387817,-0.0500011258,-0.0364160165,0.0145824552,-0.1065657437,0.0103914551,0.0322249904,-0.1255565435,0.0478616506,0.0940353349,-0.1851326972,0.1196077690,0.0454281271,0.0114306565,0.0046972074,0.0943065211,-0.1579438001,-0.0967650115,0.1018506587,-0.2836443484,0.1372998953,0.1707314253,0.1440830231,0.1269993484,0.0187272448,0.1221333668,-0.0403571464,-0.0202216916,-0.0536406599,0.0224816035,0.1023602486,-0.0282774866,0.0068383068,0.0656667426
n000928/0397_02,-0.0374103263,0.0653577372,0.1277256459,-0.0186551865,-0.1023558006,-0.0368470326,0.0273600332,-0.1076707318,0.1110823601,-0.0771396235,0.2241786718,-0.0435623266,-0.2394884378,-0.0780141205,0.0319372788,0.1027061492,-0.1157323718,-0.1571734399,-0.1566680968,-0.0847704858,-0.0536942072,0.0973447263,0.0001714000,0.0075259721,-0.1329429150,-0.3226636946,-0.0818979815,-0.1192032695,0.0453576036,-0.0613155477,0.0043368731,0.1222240850,-0.1782530397,-0.0977558643,0.0488005355,0.0449238867,-0.0559569038,-0.0475213602,0.1399025023,0.0162148960,-0.1947727948,-0.0690420195,0.0427647680,0.2862312794,0.1686767489,-0.0108527578,0.0190100893,0.0071537066,0.0369630009,-0.2262341827,0.0150555233,0.1320101619,0.1357061714,0.1236355752,0.0226973332,-0.1145862043,0.0278311111,0.0838782936,-0.1386133879,0.0521562994,0.1002651826,-0.1784138680,-0.0805563554,-0.0141248275,0.2173810154,0.0490587987,-0.0731288418,-0.1405774057,0.1623504758,-0.1468981355,-0.0894862711,0.0769832730,-0.1210257560,-0.0809826851,-0.1945156902,0.0296747033,0.4125781655,0.0801661462,-0.2398146987,-0.0199303627,-0.1341761351,0.0241433941,0.0318911895,0.0510065667,-0.0285023265,0.0155882146,-0.1076799706,0.0155889709,0.1971174181,-0.0781209096,0.0008693394,0.2106575221,0.0149072148,-0.0188934058,0.1003281772,-0.0216781553,-0.0541213155,-0.0029371297,-0.1046538129,-0.0372733399,0.1017154381,-0.0900644809,-0.0035159001,0.0826876462,-0.1411979198,0.2364276052,0.0303786136,0.0165970400,0.0968287066,-0.0070438674,-0.0337258168,-0.1040820479,0.2010448873,-0.1956246048,0.1704684943,0.1579577178,-0.0160409473,0.1280207485,0.0117664626,0.1226308197,-0.0582356378,-0.0199306719,-0.1433338821,-0.1181364506,0.0748624951,-0.0354063772,-0.0081068352,-0.0057238862
n000928/0020_02,-0.0869602337,0.0354883745,0.1218684837,-0.0508461520,0.0258163139,-0.0216959417,0.0368839502,-0.0805967227,0.1162786260,-0.0712230951,0.2717592120,-0.0304006897,-0.2173638344,-0.1446213573,0.1199097857,0.0769817978,-0.1489964277,-0.1073034406,-0.1266608089,-0.1277631223,-0.0550049059,0.0387139991,0.0367732868,-0.0016829851,-0.1045617685,-0.3078761399,-0.1118251756,-0.1881393790,0.0586623028,-0.0713587925,0.0092156241,-0.0082830405,-0.1957441568,-0.0492047668,-0.0189551171,0.0346396752,0.0317994244,-0.0462936386,0.1275522113,-0.0261141770,-0.0608661361,-0.0670776442,0.0342848450,0.2011431158,0.1369646639,-0.0234660674,0.0392211601,0.0474998988,0.0022968415,-0.1931097060,0.0789903402,0.0493161902,0.1459439248,0.0960604846,0.0166334920,-0.2037952095,0.0061806068,0.0600679442,-0.1315948814,0.1098480076,0.0591256917,-0.0932392925,-0.0990393683,0.0821286589,0.2967348993,0.0765044913,-0.1281991601,-0.1773197651,0.1107903123,-0.1292496771,0.0113325566,0.0702529103,-0.1586169004,-0.0785464644,-0.2410639673,0.1137105525,0.3509801328,0.0556974076,-0.2693483531,-0.0123903006,-0.2474743128,0.0302581936,-0.0089647435,0.0442251340,-0.0370596759,0.0669986978,-0.1679802835,-0.0088650445,0.1337425262,-0.0267053749,-0.0299432464,0.2341629863,-0.0057972837,0.0144859599,0.0563268885,-0.0482603908,-0.0512243062,-0.1036517918,-0.0762908682,-0.0530509613,0.0210651085,-0.0898423642,-0.0630462468,0.0937790126,-0.1799744666,0.1848688126,0.0158839580,-0.0294766035,0.0105839558,0.0341151431,-0.0325936526,-0.1200453117,0.1768174022,-0.2428624034,0.0947661698,0.2021020800,0.0767581463,0.1759892851,0.0063092969,0.1340840459,-0.0482891537,0.0527140014,-0.1311351210,-0.0155700101,-0.0232309587,-0.0064593949,-0.0178216137,0.0628263652
n000928/0018_01,-0.1283232421,0.0820488855,0.1118000969,0.0386140421,-0.0138398074,-0.0718434080,-0.0082061440,-0.0195085146,0.1316357553,-0.0304921679,0.2440266013,-0.0133490395,-0.1422448158,-0.1227079853,0.0718290359,0.1093272865,-0.1163551286,-0.0791055709,-0.0988489240,-0.1392659247,-0.0762566328,0.0178893171,0.0106869126,0.0331328735,-0.0597019494,-0.2923176587,-0.1006111205,-0.2025155127,0.0816534087,-0.1107987761,0.0286439899,-0.0507783256,-0.1807368994,-0.0414816514,-0.0357624479,0.0310293864,0.0137287648,-0.0333842076,0.1372564435,-0.0330289267,-0.0944226310,-0.0179726090,-0.0098440936,0.3299078047,0.2339603752,-0.0293326862,0.0019008648,0.0627348796,0.1153566390,-0.1661467701,0.0530225113,0.0470990427,0.1259312928,0.0677235276,-0.0062711257,-0.1098427773,0.0156380367,0.1189201772,-0.2087302506,0.0456149727,0.0503761768,-0.0967620760,-0.1410141289,0.0572086237,0.3258117437,0.0984496102,-0.1690477729,-0.1712915599,0.1075184718,-0.1705787331,0.0699608028,0.0975700766,-0.1603758186,-0.0763931721,-0.2775985599,0.1726642102,0.4273225367,-0.0047453735,-0.2010372728,0.0153581807,-0.1681665480,0.0254111029,-0.0186814982,0.1154766679,-0.0379323438,-0.0092322985,-0.1379632205,0.0039712349,0.1094008237,-0.0285660699,-0.0142868310,0.1580972672,-0.0234221779,-0.0434116833,-0.0092045199,0.0125529123,-0.0677848756,-0.0809205621,-0.0304746069,-0.0383429937,0.0300556943,-0.0736443698,-0.0577051304,0.0557253473,-0.1922890395,0.2067158222,0.0429689996,0.0258590654,0.0272828937,-0.0090922574,-0.0067533851,-0.0783786550,0.1610007882,-0.2693011165,0.1477367729,0.1310259402,0.0588933378,0.1610015035,-0.0520026609,0.1050209701,-0.0678566024,0.0496410839,-0.1263601780,-0.0028788103,-0.0382510871,-0.0272237379,0.0007527657,0.0292974301
n000928/0062_01,-0.1484998614,0.1391062737,0.1161515042,-0.0039878814,-0.0038914131,-0.0356511995,0.0129150730,-0.1414548755,0.1708342880,-0.0870114863,0.2828834951,0.0464288518,-0.1631988436,-0.1617989540,0.0763893500,0.0876097828,-0.1838795245,-0.0660279915,-0.0907925740,-0.0668160021,0.0024652153,0.0288925450,0.0516068563,0.0206119977,-0.0761514306,-0.2995608747,-0.0750013888,-0.1808725446,0.0042521181,-0.0809342936,0.0164466370,-0.0198577959,-0.1519778669,-0.0243757870,-0.0664053112,0.0473243669,-0.0200305935,-0.0079020504,0.1166435182,-0.0523707792,-0.1000887752,-0.0250414442,-0.0103009529,0.2558902502,0.1793252826,-0.0679327175,0.0347566307,-0.0052050985,0.1140098423,-0.2132563293,0.0609704070,0.0379302204,0.1006124616,0.0668139085,0.0453049392,-0.1547624320,-0.0252600405,0.0747576803,-0.1308667660,0.1005116776,0.0748664513,-0.1541538239,-0.1344452053,0.0568246804,0.2646851838,0.1481144875,-0.1534534544,-0.1480684429,0.0599294007,-0.1172118634,-0.0311426558,0.0528706498,-0.1354801506,-0.1230533868,-0.2584231794,0.1195756644,0.4264664948,0.0409683064,-0.2384037226,-0.0104797119,-0.2104940563,0.0173769295,0.0123123322,0.1380750537,-0.0256038308,0.0440202355,-0.1646908224,0.0295790061,0.1052849367,-0.0412741192,-0.0193885081,0.2786867023,0.0019537751,0.0281677321,0.0053088851,-0.0181571674,-0.0578383245,-0.0449340269,-0.0738456547,-0.0485507511,0.0462721512,-0.0850579962,-0.0446640402,0.0390126817,-0.1780828834,0.2014774680,0.0496209860,0.0619165227,0.0736413002,-0.0271706525,-0.0284008123,-0.0705395415,0.1296570152,-0.2385080606,0.1603155583,0.1276286840,0.0783837140,0.2082072943,0.0005910918,0.1082819253,-0.0259399787,0.0292256977,-0.1095761955,0.0171207581,0.0025147158,0.0227747317,-0.0173520781,0.0381531008
n000928/0153_01,-0.1628713757,0.1145303249,0.1820103526,0.0279853977,0.0011770518,-0.0702466741,-0.0047885720,-0.1122524142,0.1302267164,-0.1078043580,0.3475902975,-0.0151110105,-0.1217632294,-0.1716670990,0.0246788487,0.1179848015,-0.1313868165,-0.1380939335,-0.0796056166,-0.0501313806,-0.0410357490,0.0444387533,0.0329596438,-0.0026018152,-0.1009207815,-0.3462665677,-0.1078515798,-0.1371822953,0.1186550334,-0.1059459224,0.0411140285,0.0778779089,-0.1350504756,-0.0326547250,-0.0495661274,0.0013902262,0.0249528307,-0.0046948562,0.1727047563,0.0179022811,-0.1619567126,-0.1300330609,-0.0514870174,0.3060715795,0.1676329672,-0.0414088480,0.0144717051,-0.0232793130,0.0327184796,-0.1791678071,0.0538738742,0.0853299201,0.1716513187,0.0611765981,-0.0153403645,-0.1379557848,0.0012610750,0.0370241031,-0.1887576431,0.0755795464,0.0757860467,-0.1076890826,-0.1064501032,0.0503328145,0.2271317393,0.1223801002,-0.1036451757,-0.1744199991,0.1783111691,-0.1071058437,0.0179653354,0.1119211912,-0.1265799552,-0.1294163615,-0.2350403965,0.0580805689,0.3395689428,0.0414735079,-0.2168910205,-0.0325997584,-0.1822109967,0.0160837807,-0.0005058063,0.0532021262,-0.1193871349,0.0057268906,-0.1201254874,-0.0203303620,0.1003434807,-0.0010104794,-0.0559750050,0.2258785069,-0.0373578742,0.0024529165,0.0579794608,-0.0125543810,-0.0196867697,0.0219877362,-0.0567993745,-0.0368671119,0.0713023469,-0.0790599436,-0.0002859735,0.0865133107,-0.1466405839,0.2201315463,0.0450410545,0.0912781134,0.1194032729,0.0258631185,-0.0904311910,-0.1255529523,0.1943938732,-0.1757646799,0.1445872486,0.1406569034,0.0657524094,0.1562746614,0.1026366353,0.1350195855,-0.0533106998,-0.0173443425,-0.1207021847,0.0333646834,0.0375132486,-0.0883230790,-0.0202472620,0.0293068551
n000928/0305_03,-0.1814146936,0.1151209325,0.0859206244,0.0072563160,-0.0541282892,-0.0349226594,0.0149040055,-0.0534486622,0.1273504943,-0.0516304784,0.2616483569,-0.0327219740,-0.2117293030,-0.1462891996,0.1097975373,0.0851322412,-0.1840914935,-0.0757609829,-0.0461538658,-0.1283118725,-0.0407038592,0.0072417809,0.0499731526,0.0394796878,-0.0988581255,-0.2989329398,-0.0882748514,-0.2398534417,0.0702758133,-0.0610147305,0.0024936134,-0.0144785577,-0.1685589254,-0.0464346036,-0.0202304721,0.0055603180,0.0026430800,0.0062334863,0.1687735021,-0.0779847503,-0.0676798373,-0.0998204648,-0.0157561973,0.2663861811,0.1909666359,-0.0241007525,0.0115236510,0.0844466835,0.1156905666,-0.2020276934,0.0196742136,0.0956462026,0.1538822800,0.0480090342,-0.0275639202,-0.1341843307,0.0036320342,0.0828553885,-0.1999379098,0.0776374564,0.0672610998,-0.1407057643,-0.1388056576,0.0551153645,0.3010267615,0.1127280891,-0.1479308307,-0.1481906474,0.1356239766,-0.1556474119,0.0595956631,0.1196889952,-0.1750663966,-0.1200341955,-0.2042953968,0.0788441971,0.4031607509,0.0502501354,-0.1746375710,-0.0426708013,-0.2049768865,0.0316533297,-0.0300397128,0.0602716431,-0.0763032138,0.0003139032,-0.1399185210,0.0274995752,0.1233370975,-0.0582957976,-0.0205915309,0.2119406015,0.0101901488,0.0186916366,0.0244123079,-0.0279125534,-0.0051651001,-0.1215717047,-0.0235795863,-0.0030540200,-0.0003355714,-0.1627661884,-0.0440685302,0.0419228300,-0.2009568661,0.1862722337,0.0214238279,0.0446818173,-0.0294445381,-0.0173553713,-0.0194305852,-0.0420732163,0.1797475964,-0.2439621091,0.1474432200,0.1580290496,0.0266869515,0.1901148409,-0.0724762306,0.0870393515,-0.0840631798,-0.0111191384,-0.1062459946,-0.0540913604,-0.0057372628,-0.0382068828,0.0201052837,0.0092262654
n000928/0090_02,-0.1763128191,0.0551192127,0.0621628761,-0.1209714562,-0.0526849963,-0.0460834317,0.0348838903,-0.1292096078,0.1920901835,-0.1009937823,0.2499701679,-0.0366810188,-0.1698367745,-0.1360569894,0.0528220236,0.1517816931,-0.1800373793,-0.1610079110,-0.0490720645,-0.0765901953,-0.0808344930,-0.0112636955,-0.0528055765,0.0810950324,-0.1264135242,-0.3107624948,-0.1192233562,-0.1565982848,-0.0102269528,0.0094051491,0.0805633441,0.1262940019,-0.1277707219,0.0005178396,-0.0146904150,0.0613989681,0.0281932596,-0.0211328436,0.1380377114,0.0075688241,-0.1354084313,-0.0669190958,0.0000985749,0.2632690072,0.1972319484,-0.0354307182,0.0303409565,0.0534706824,0.0521181189,-0.2408768684,-0.0296994429,0.0769576728,0.1454491019,-0.0215905905,0.0406674072,-0.1185612231,-0.0363564193,0.0809441209,-0.1979476959,0.0138712917,-0.0301961303,-0.1258889735,-0.1213637665,-0.0353406668,0.2857833207,0.1518436968,-0.1523067355,-0.1016607061,0.2597217262,-0.1160242558,-0.0624285750,0.0336002260,-0.1542363316,-0.1271656007,-0.2603941858,0.0613040999,0.3898602426,0.1021845266,-0.2186583281,0.0226462595,-0.1800174266,0.0209718347,-0.0659925491,0.0393271707,-0.0575061254,-0.0516021065,-0.1089960858,-0.0627516955,0.1674341410,-0.0139705902,-0.0108784437,0.2101751715,-0.0194604658,-0.0200412162,-0.0257004276,-0.0615387820,-0.0039765928,-0.0637871698,-0.0802039281,-0.0907200947,0.0439401977,-0.0458313599,-0.0121724540,0.1414611042,-0.2428628057,0.1899325401,0.0380961522,-0.0164533518,0.0148243085,0.0703125522,-0.0224869773,-0.0533341095,0.1911155283,-0.2127563059,0.1046699136,0.1715945750,0.0226495918,0.1599646956,0.0117219388,0.0475878641,-0.0585021973,-0.0203363635,-0.1275364012,-0.0820403323,0.0353887901,-0.0571509078,0.0041427482,0.0694323108
n000928/0147_02,-0.1097774133,0.0499028936,0.0868903920,-0.0590177290,-0.0724480748,-0.0659647658,0.0569017902,-0.0961970687,0.1073909774,-0.0728808716,0.2363374680,0.0194734931,-0.2119899839,-0.1192889437,0.0563842766,0.0241155326,-0.1203523502,-0.1122593209,-0.0826603025,-0.0997462571,-0.0638907477,0.0169954207,0.0603915490,-0.0108904513,-0.0720160753,-0.2799386680,-0.0868178755,-0.2045407742,0.0168136787,-0.0852065831,0.0947062522,0.0272173714,-0.1588892341,-0.0319655053,-0.0350629166,0.0270201992,-0.0284725409,-0.0188126639,0.1876272857,-0.0499781929,-0.0712301880,-0.0680607259,0.0073295310,0.2187880278,0.1463991851,-0.0742453709,0.0613642707,0.0337772667,0.0461047664,-0.2261804640,0.0557115749,0.0575413927,0.1183772385,0.0605853535,0.0859191418,-0.1667854488,0.0401569307,0.0555005148,-0.1513015032,0.1253686249,0.0636732355,-0.0671829432,-0.1144354492,0.0631483272,0.2518228889,0.0734798610,-0.1176112592,-0.1434491873,0.1185758039,-0.1604585350,0.0011834442,0.1568244994,-0.1249049082,-0.1055539846,-0.1564834416,0.0878822878,0.3840083778,0.0802493542,-0.1686046124,-0.0369594954,-0.2190757692,-0.0002354369,-0.0105556995,-0.0120479949,-0.0487433150,-0.0085899550,-0.1485552043,0.0241250880,0.1132218316,-0.0106739989,-0.0614394322,0.2143629491,-0.0021220427,0.0122403344,0.0351205692,-0.0115642445,-0.0118673034,-0.0320338458,-0.0156899896,0.0166241433,0.0683944821,-0.1917697191,-0.0480773933,0.0517621338,-0.1770669222,0.1492876858,-0.0336813107,0.0231581591,0.0055496795,0.0063874424,-0.0492819808,-0.0159385167,0.1788400710,-0.2981277108,0.1893599480,0.1676632166,-0.0201189760,0.1428653747,-0.0366750769,0.0652738512,-0.0430415943,-0.0222766586,-0.1116625369,-0.0572025850,-0.0612663701,-0.0088868868,-0.0225295909,0.0426838174
