n001291/0106_02,-0.0709904730,0.1273490041,0.1209027171,-0.0814784765,-0.1236284971,-0.0490403958,-0.0238471478,-0.1981182545,0.2492637932,-0.1346181184,0.1397021711,-0.0543367937,-0.2848406434,0.0468621068,-0.0606125183,0.1482350975,-0.1798897088,-0.1583942920,-0.1104721949,-0.0843507051,0.0868022963,0.0126862209,0.0398542099,0.1377924085,-0.1247554198,-0.3419989944,-0.0618798733,-0.0959783345,-0.0187774803,-0.1394224465,0.1104914770,0.0586712584,-0.1831531525,-0.0080691557,-0.0579055101,0.0316932835,0.0048184860,-0.2020456046,0.1284598261,-0.0353678763,-0.2783676386,-0.0333039910,0.0085528344,0.2304625511,0.2529209852,-0.0188977942,0.0353170335,-0.1006535068,0.1781785637,-0.3458578885,-0.0853813365,0.1251400709,-0.0795905367,-0.0266613439,0.1131769419,-0.1933958679,0.0478994399,0.0162870251,-0.1828306764,0.0547229350,0.1553691179,-0.1165193841,-0.0298258215,-0.1149614677,0.1934730113,0.0593144596,-0.1796521842,-0.0703962296,0.1420533210,-0.2230122983,-0.0107830409,0.0845442265,-0.1303603649,-0.1930978149,-0.2878235281,-0.0433474854,0.5496301055,0.1667555571,-0.1329445243,0.0478847362,-0.1282705665,0.1024106443,0.0180805530,0.1590550691,-0.0079469588,0.0200539213,-0.1277796328,0.0677101910,0.2003631443,0.0210051946,-0.0404904559,0.3529675901,-0.0440199934,-0.0025230888,-0.0098487940,0.0832371265,-0.1737603992,-0.0144384122,-0.1109471917,0.0335389450,0.0418665782,-0.0038322993,0.0088522062,0.0982013568,-0.1549459845,0.1985357106,-0.0555478632,0.0494576953,0.0066839093,-0.0247170217,-0.1366107464,0.0249512326,0.2005651742,-0.2471105903,0.1061962023,0.1638993025,0.0663238391,0.1138892248,0.0373064205,0.0668119192,-0.0177890807,-0.0206226148,-0.1777494252,-0.0784848928,0.0037555345,-0.1063254476,0.0336173251,0.0003247387
n001291/0224_01,-0.1174476668,0.1549548209,0.0159764756,-0.0633489043,-0.1480728984,-0.0367010608,-0.0344653167,-0.1114424542,0.2449247092,-0.0981499553,0.1073086709,-0.0458522663,-0.2683377862,0.0084466748,-0.1912905574,0.1980144382,-0.2388685495,-0.1549710184,-0.0629130378,-0.0266379789,0.0999646932,0.0846832320,0.0005980862,0.1530962586,-0.1124714687,-0.3702656627,-0.0536360480,-0.0916632116,0.0036226986,-0.1119234040,0.0913165361,0.0598647445,-0.1835788935,0.0043576546,0.0035507726,0.0740967542,-0.0115174484,-0.1320473254,0.1088993251,0.0373524427,-0.2399065495,-0.0480138361,0.0289527997,0.3432866931,0.2429856658,-0.0422509722,0.0415881202,-0.1447143406,0.1021074429,-0.3372964263,-0.0640451238,0.1767886579,-0.0855313316,0.0350133330,0.0990335494,-0.1884116083,0.0554129556,0.0974250808,-0.1957790256,0.0603051968,0.0708342046,-0.0825680867,-0.0368910320,-0.0259044599,0.1808037907,0.0729978457,-0.1158879176,-0.1761271060,0.2291506976,-0.2618271112,0.0036797742,0.0903671458,-0.0699231699,-0.2081653923,-0.2514455914,-0.0468116328,0.4967616796,0.2316105664,-0.1264971644,0.0985801816,-0.1211528704,0.0568242110,0.0626209974,0.1495077759,-0.0164295882,0.0134838885,-0.1869532466,0.1024695784,0.1532029063,-0.0030878689,-0.0006147872,0.3194065094,0.0098307943,-0.0933870599,0.0552401878,0.0791739523,-0.2172954679,0.0286074765,-0.1271165460,-0.0890591368,0.1175647676,-0.0128334425,0.0395640731,0.1306014359,-0.1213137060,0.1786195636,-0.0489221923,-0.0007734345,0.0109753730,-0.0493274778,-0.0667898431,0.0107012223,0.2038983554,-0.1815985739,0.1890307814,0.1112420633,0.0260078926,0.1675293595,0.0364160091,0.0932541490,-0.0359692946,-0.1102403700,-0.1200427413,-0.0477940217,-0.0539489463,-0.0748308524,0.0286728218,-0.0397798754
n001291/0323_01,-0.1053835377,0.1199492291,0.0694369599,-0.0433171727,-0.1337854713,-0.0592493899,-0.0620168746,-0.1560738534,0.2251023650,-0.1005915105,0.0901766568,-0.0199004374,-0.3187735975,0.0627867952,-0.1541984230,0.1514834613,-0.1628615707,-0.1308212280,-0.1187246293,-0.1140875742,-0.0082727941,0.0935566127,0.0966037735,0.1381842345,-0.1106511950,-0.3223311305,-0.0068300962,-0.0912260488,-0.0405172817,-0.1250596792,0.1154264286,0.0949635357,-0.2178872973,0.0315996557,0.0205547176,0.1152500138,0.0243894141,-0.0884708390,0.1259645820,-0.0210227687,-0.2429177165,-0.0631299466,-0.0150162596,0.3197330534,0.2663165629,-0.0304236282,0.0002889056,-0.1386293173,0.1585541368,-0.3164978027,-0.0339615308,0.1340027601,-0.0289368927,-0.0550671667,0.0943436474,-0.1675669551,0.0650523454,0.1150338054,-0.1796457171,0.0480028950,0.1310158819,-0.1092597395,-0.0201591700,-0.0449406765,0.2898688018,0.0363167077,-0.2143522203,-0.0873090476,0.1540869474,-0.2517314553,0.0384009778,0.1254025400,-0.0783210546,-0.1988172978,-0.2864794433,-0.0199028291,0.5025017858,0.1598425955,-0.1625909656,0.0771081150,-0.1157637388,0.0955084562,0.0370426103,0.1877970397,-0.0781982318,0.0293395557,-0.1359435618,0.0727705508,0.2097330838,0.0255405344,-0.0799624249,0.3239060044,-0.0397930145,-0.0478117839,0.0187899731,0.0425767228,-0.1872902960,-0.0441068746,-0.1282169223,-0.0188350491,0.0512985662,-0.0046843896,0.0085590389,0.0944973603,-0.1291289330,0.1670178771,-0.0871032774,0.0183221400,0.0352174677,-0.0618081801,-0.1092070937,-0.0242582597,0.2244748622,-0.2913680077,0.1923438609,0.0913051218,0.0646723062,0.1529080123,0.0309302472,0.0685386956,0.0063788043,-0.0121029913,-0.0970229059,-0.0629234239,0.0504632145,-0.1575737447,0.1174425632,-0.0371608548
n001291/0231_01,-0.0662752986,0.0947170183,0.1281296909,-0.0531158447,-0.1734149009,-0.0480172224,-0.0707114041,-0.1499348581,0.2397845685,-0.1622632444,0.1218886524,-0.0487290174,-0.3346444964,0.0511745550,-0.1308705658,0.2100831270,-0.1408610940,-0.1429980397,-0.1496586651,-0.0620427243,0.0783247128,0.0468691215,0.0709947720,0.1324359477,-0.0824665129,-0.4398614466,-0.0372439697,-0.0548252016,-0.0646845922,-0.1349587590,0.0673914403,0.0568105057,-0.2084732503,-0.0046261773,-0.0166768357,0.0829095244,-0.0507248342,-0.1608135253,0.1498542577,0.0206027217,-0.3000419438,-0.0681435540,0.0118381120,0.2714566886,0.2400338501,0.0124326786,0.0680276528,-0.1552855670,0.1469707489,-0.3705535829,-0.0199357178,0.1639634669,-0.0450986661,0.0021394230,0.1257767379,-0.1447608620,0.0446544513,0.0730687231,-0.2027592957,0.0732472166,0.1612702608,-0.1093052179,-0.0686016902,-0.0995996669,0.2677289546,0.1020742506,-0.1849238873,-0.0875124186,0.1940243542,-0.2385722101,-0.0092025846,0.0623144917,-0.1162415594,-0.2374310344,-0.2872332335,-0.0410088375,0.5371013880,0.2040907890,-0.1747551709,0.0154212592,-0.1210998371,0.0878510922,0.0590745583,0.1892320663,0.0012037642,0.0519681983,-0.1039987952,0.1254679263,0.2003171742,-0.0362328105,-0.0461998619,0.3607124984,0.0100877061,-0.0368843079,0.0096286852,0.0632846057,-0.1801763624,-0.0165713783,-0.1997251213,-0.0239996463,0.0833754316,0.0478826538,0.0454154089,0.0459894538,-0.1033120975,0.1784580946,-0.0623935908,-0.0136806229,0.0361014344,-0.0593832545,-0.1910074055,-0.0475671142,0.2065079212,-0.2135512233,0.1811635047,0.1372001469,0.0877627358,0.1351407766,0.0629734173,0.0921485573,0.0347285122,-0.0875527114,-0.1214140728,-0.0660325289,0.0475800894,-0.0634734482,0.0782381967,-0.0339727663
n001291/0521_01,-0.1320116967,0.1057977676,0.0482205153,-0.0875557363,-0.1060687453,-0.0201875009,-0.0103539228,-0.1647972763,0.2426131666,-0.1541573703,0.1783214658,-0.0327653103,-0.2904627025,0.0083239581,-0.1324633360,0.2119076401,-0.2328066826,-0.1609707177,-0.1275116652,-0.0793754607,0.0099334680,0.0587016977,0.1028043032,0.1471367627,-0.1576005518,-0.4292872548,-0.0800795630,-0.0797017068,0.0039108191,-0.1395003796,0.0836877897,0.0525037348,-0.2400792092,0.0604651123,-0.0172382183,0.1246467754,-0.0595971532,-0.1249475181,0.1628745943,0.0136712976,-0.2257654369,-0.0548502281,0.0601850301,0.2984625101,0.2456685007,-0.0355900191,0.0617162809,-0.1556572467,0.1035860181,-0.2840197086,0.0313589498,0.1375961304,-0.0472516865,0.0710798204,0.0703588277,-0.1416530758,0.0142129119,0.1252412349,-0.1789953858,0.0616762862,0.0968176350,-0.0600109324,-0.0445299558,-0.0046332288,0.2425848395,0.1146084145,-0.1762772799,-0.1145456582,0.2190186977,-0.2486350238,0.0310929473,0.0661114901,-0.0911632478,-0.2228619307,-0.2440826595,-0.0230090637,0.4988882840,0.1411756575,-0.1203328967,0.0481368452,-0.1223653480,0.0056628305,0.0426388755,0.1568056047,-0.0562102832,0.0158994179,-0.1280206740,0.1658304632,0.2312722206,0.0048940871,-0.0361855328,0.3018061221,-0.0023062062,-0.0785254911,0.0652636215,0.1054453477,-0.1897430569,0.0011287141,-0.1597864628,-0.0320469514,0.0275450051,-0.0180051923,-0.0189471394,0.0345953405,-0.1045920551,0.2384432405,0.0140402131,-0.0426682271,0.0165774003,-0.0203141440,-0.1435177326,-0.0468074568,0.1933768690,-0.2504513562,0.2365216911,0.1257449389,0.0514891930,0.2081253380,0.0354265682,0.1349254251,-0.0001529390,-0.0632947236,-0.0830154493,-0.0415140018,0.0232615191,-0.0585669503,0.1144732684,-0.0195595752
n001291/0239_01,-0.0566271320,0.1005743966,0.0932357535,-0.0871929154,-0.1000027433,-0.0379740894,-0.0759680271,-0.1590418518,0.2410506755,-0.1156548709,0.1161444336,-0.0650461689,-0.3335806131,0.0285311006,-0.1445659548,0.1512113959,-0.1688259244,-0.1137534231,-0.1019578725,-0.0870349109,0.0800313801,0.0616282746,0.0330552235,0.1868992597,-0.1251619160,-0.3198256493,-0.0472962223,-0.0842676610,-0.0745197460,-0.1992178708,0.0842775181,0.0627631247,-0.1769784540,0.0325023197,-0.0614009500,0.0609412640,-0.0423637182,-0.1442758888,0.1465620100,0.0470197983,-0.2436846942,-0.0602141581,-0.0153686367,0.2427047789,0.2827653289,-0.0051642749,0.0290608536,-0.1226543859,0.1842117161,-0.3495883942,-0.0828416720,0.1825735867,-0.0987300947,0.0104532121,0.1279667318,-0.2313162386,0.0224361178,0.0738981962,-0.1453872621,0.0531838313,0.0876671523,-0.1480170339,-0.0216274839,-0.0501444899,0.1883055121,0.0758373216,-0.1499002725,-0.1183195934,0.1887749732,-0.2821079791,0.0023335796,0.1349897832,-0.0810415298,-0.1890503317,-0.2639811933,-0.0344748124,0.4904119074,0.1812120825,-0.1362143159,0.0661409795,-0.0920118988,0.0784978420,0.0685930774,0.1903329045,-0.0197103471,0.0485496446,-0.1218422949,0.0481304154,0.1353283525,0.0372881368,0.0011455629,0.3496551216,-0.0196345914,0.0249151811,0.0645302013,0.0279322658,-0.2048342228,0.0045031523,-0.0849935785,0.0223243982,0.0228799190,0.0038896604,0.0603219010,0.0601656474,-0.0634982139,0.1912999004,-0.0757517517,0.0252734050,-0.0217421874,-0.0289725810,-0.0966628045,-0.0038712630,0.2050459683,-0.2749246955,0.1142019555,0.0947481021,0.0250527170,0.1324049383,0.0296863299,0.1525860876,-0.0400540940,-0.0254995339,-0.1289853752,-0.0181444753,-0.0136682829,-0.1028535962,0.0372547731,-0.0577322096
n001291/0322_01,-0.1384872496,0.0981584340,0.1449213177,-0.1118065789,-0.1292523593,-0.0401232317,-0.0617272891,-0.1869810969,0.2443503588,-0.0741078109,0.1341330707,-0.0782745481,-0.2677202821,0.0714902878,-0.2075494528,0.1475207061,-0.1965322644,-0.1700902283,-0.0151837626,-0.0496346205,0.0123936953,0.0365625992,0.0413941965,0.1337069869,-0.1403751969,-0.3510531187,-0.0570813268,-0.1075699404,-0.0336309448,-0.0870600864,0.1100592613,0.0659456998,-0.2615852058,0.0266313925,0.0288514309,0.1398468614,0.0027677368,-0.0950262025,0.2019920647,0.0343338810,-0.2282504886,-0.0440946557,0.0302035175,0.2830580175,0.2387178391,-0.0063326475,0.0369089842,-0.1583200395,0.1601958722,-0.2978576124,0.0077912882,0.1878297180,0.0322982036,-0.0193098951,0.1089801937,-0.1917054802,0.0593489520,0.0894516408,-0.1392922848,0.1097213849,0.1931891888,-0.0998347998,-0.0124633173,-0.0745624006,0.2478085607,0.0354980603,-0.1602681577,-0.1075631604,0.2320023626,-0.1772496998,0.0093299784,0.1039176807,-0.0684456602,-0.1800714880,-0.2241516113,-0.0114442036,0.5356935859,0.1961149573,-0.2008749545,0.0737625733,-0.1629297435,0.0689430386,0.0074317148,0.1507290155,-0.0499268025,0.0525190830,-0.1280483007,0.0254264027,0.1941657960,0.0525706187,0.0149130514,0.2876075804,-0.0495076291,-0.0090350294,0.0212655067,-0.0055903671,-0.2246477008,0.0184656344,-0.1232048422,-0.0491738394,-0.0018420788,0.0117863715,0.0578950532,0.1075652689,-0.1988189816,0.2018559873,-0.0890847743,-0.0312083010,-0.0064025316,-0.0152573753,-0.0558190495,0.0255352184,0.2301109433,-0.2931441367,0.1859216243,0.0675958842,0.0298077352,0.1689976603,0.0710659251,0.1248223782,-0.0015796088,-0.0141543262,-0.1199926883,-0.0806367397,-0.0279086828,-0.1402305812,0.1133223996,0.0058534746
n001291/0102_01,-0.1305760890,0.1511298269,0.1191075668,-0.0776092857,-0.1637479216,-0.0089008678,-0.1039506048,-0.1813283414,0.2402613908,-0.1079156026,0.0884398818,0.0023460826,-0.2862139344,0.0922357887,-0.1703417748,0.1478240788,-0.2364268452,-0.1453907043,-0.0593144335,-0.0572051927,0.0329793803,0.0978416279,0.0873899534,0.1049720198,-0.1130780280,-0.4427066445,-0.0715175346,-0.0820848048,0.0233885739,-0.0759519935,0.1339297593,0.0794239715,-0.2165234536,0.0553563237,-0.0262644924,0.0577088520,-0.0007212055,-0.1476287246,0.1171716005,-0.0040713679,-0.2547526956,-0.0926791504,0.0191792548,0.2885997295,0.2804463804,-0.0508802980,0.0460442752,-0.1175817251,0.1596236229,-0.3499170244,-0.0063710939,0.1641094685,-0.0566119738,0.0221016333,0.1296987236,-0.1684229374,0.0469110981,0.0690439269,-0.1483672410,0.0740255564,0.1025415659,-0.0337307788,0.0126603022,-0.0485725105,0.2297605276,0.0923930705,-0.1620668918,-0.0857499018,0.1801855862,-0.2162039876,0.0359515101,0.0707634017,-0.1286487132,-0.2071183175,-0.2429586351,-0.0283296313,0.5353334546,0.1924241036,-0.1552873105,0.0460803322,-0.0957748592,0.0475190766,0.0356326140,0.1857710183,-0.0670779869,0.0221467726,-0.1145340279,0.1198123991,0.2128345072,0.0168171078,-0.0672265366,0.3627142310,-0.0253064763,-0.0237801205,0.0535620600,0.1125353798,-0.1973376572,-0.0258826856,-0.1722337306,-0.0373843051,0.0702141598,0.0455625542,-0.0001739995,0.1235717535,-0.0823402032,0.2251302749,-0.0378665552,0.0264761485,0.0303673539,-0.0517952517,-0.1010525525,-0.0205866713,0.2244985253,-0.1645292193,0.1943509132,0.0752179697,0.0215623621,0.1849188209,0.0216852874,0.0852620974,-0.0080651855,-0.0499671996,-0.0594675802,-0.0624156147,0.0193827879,-0.1228002608,0.0359534100,-0.0354234986
n001291/0372_01,-0.0542417280,0.0584645495,0.1114568338,-0.0474331565,-0.1062881351,-0.0031956271,0.0359835662,-0.1518171430,0.2331913561,-0.1586633623,0.0944215134,-0.0662342310,-0.2985503674,0.0614244193,-0.1008775830,0.1730984300,-0.1573740840,-0.1571058035,-0.1587138027,-0.1013088077,0.1342411190,0.0279460419,0.0210784394,0.1454132646,-0.1655637771,-0.3521197438,-0.0279743187,-0.0859407634,-0.0062438808,-0.0817588121,0.0976299942,0.1069296375,-0.1899902821,0.0837981179,-0.0320707075,0.0144386981,-0.0730280578,-0.1570784301,0.1839248091,0.0183040798,-0.2470988482,-0.0300553329,0.0183480922,0.2659040391,0.2674023509,-0.0364850685,0.0679009110,-0.1082050055,0.1861497611,-0.4067300558,-0.0523774698,0.1566486657,-0.0441149846,0.0597308949,0.1472940892,-0.2114212066,0.0286253523,0.0566577986,-0.1608873457,0.1586910188,0.0893244669,-0.2048193216,-0.0795330405,-0.1312094629,0.1780049503,0.0468867682,-0.1530387551,-0.1468975097,0.2035551369,-0.2458783388,0.0155495806,0.1340790093,-0.1265518963,-0.1979784966,-0.2518827617,-0.0361856669,0.5351077318,0.2297488600,-0.1675791889,0.0396975689,-0.1451512724,0.1161485612,0.0706893057,0.1456684470,0.0347348526,-0.0569045022,-0.1393846273,0.0609039478,0.2054070830,-0.0538140461,-0.0453923568,0.3526424170,0.0038485974,-0.0735730231,-0.0458348319,-0.0065244706,-0.2223264873,-0.0099171102,-0.1183033288,-0.0475465059,0.0021691723,0.0009537116,0.0418211222,0.0504348092,-0.1386172175,0.2375134528,-0.0798905641,0.0273145810,0.0238827206,-0.0361354798,-0.1900097281,0.0276644044,0.1817136556,-0.2600643635,0.1428794116,0.1430100799,0.0975700393,0.1341024339,0.0151398424,0.1167288795,-0.0162267871,-0.0054099066,-0.1573559940,-0.0482867844,0.0284388587,-0.0520419814,-0.0170525685,-0.0327384695
n001291/0390_01,-0.0828840658,0.0843711719,0.1101545766,-0.0699847639,-0.1243088767,-0.0394432209,-0.0333829336,-0.1304814667,0.2599063516,-0.1191928834,0.1139713973,-0.0748576522,-0.3173279464,0.0856872946,-0.1824540794,0.1558818519,-0.0966510996,-0.1698321402,-0.1596785933,-0.0633122250,0.0934703723,0.0402544588,0.0258556716,0.1215442345,-0.1265701056,-0.3735907376,-0.0520635843,-0.1030572429,-0.0649565235,-0.1331081688,0.1236384436,0.1124303788,-0.2008771449,0.0191606358,-0.0212298818,0.0319211558,-0.0527322255,-0.1652231961,0.2064385265,0.0096015111,-0.2695840001,-0.0390317515,0.0411782004,0.3215640187,0.2581478655,0.0085375868,0.0519803464,-0.1255702823,0.1551850885,-0.3767764270,0.0095981751,0.2005397528,0.0122996680,0.0769022852,0.1160215065,-0.1640925556,0.1083553433,0.0988621563,-0.2080076784,0.1118825227,0.1667749733,-0.1557150036,-0.0512482300,-0.1024069637,0.2558465600,0.0996536463,-0.1518399268,-0.1295565516,0.2195058912,-0.2418429554,-0.0091697313,0.1147790402,-0.1487290710,-0.1924290508,-0.2376312912,-0.0390718877,0.5072523355,0.2468267530,-0.1583828628,0.0398925506,-0.1935331821,0.1006550789,0.0031236575,0.1202350408,0.0009175111,-0.0774014965,-0.1226061732,0.0373962969,0.2450664341,-0.0035250541,-0.0482555963,0.3198599815,0.0206823610,-0.1344602108,-0.0479468666,-0.0000122553,-0.2193836272,-0.0094986968,-0.1011806875,-0.0403174944,0.0008674683,0.0343119875,0.0253043585,0.0961743668,-0.1908302009,0.2521099150,-0.0855741426,0.0229683891,0.0443289503,-0.0466014147,-0.0961944088,0.0043989467,0.2017050087,-0.2363064885,0.1849311292,0.0875334144,0.1301655918,0.1308678687,0.0122531420,0.1315758526,-0.0078287208,-0.0352143571,-0.1913439929,-0.0867410824,0.0208725110,-0.0517537110,0.0448422804,0.0142427944
